FECHA_CORTE;ANIO;COD_DPTO;NOM_DPTO;NOM_MUSEO;COD_MES;NOM_MES;COD_TIPO;NOM_TIPO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;ADU_PAGANTES;EST_PAGANTES;NIN_PAGANTES;TOTAL_PAGANTES;ADU_BOLESPNOPAGANTES;EST_BOLESPNOPAGANTES;NIN_BOLESPNOPAGANTES;MIL_BOLESPNOPAGANTES;ADM_BOLESPNOPAGANTES;ADU_NOPAGANTES;EST_NOPAGANTES;NIN_NOPAGANTES;TOTAL_NOPAGANTES;TOTAL;TIPO_cat_cod
20260505;2008;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;10;Octubre;0;Nacionales;0;0;0;0;0;50;250;50;350;0;0;0;0;0;0;0;0;0;350;Sitio Arqueológico
20260505;2008;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;10;Octubre;1;Extranjeros;0;0;0;0;0;4600;20;0;4620;0;0;0;0;0;0;0;0;0;4620;Sitio Arqueológico
20260505;2008;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;11;Noviembre;0;Nacionales;0;0;0;0;0;50;280;50;380;0;0;0;0;0;0;0;0;0;380;Sitio Arqueológico
20260505;2008;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;11;Noviembre;1;Extranjeros;0;0;0;0;0;4000;21;0;4021;0;0;0;0;0;0;0;0;0;4021;Sitio Arqueológico
20260505;2008;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;12;Diciembre;0;Nacionales;0;0;0;0;0;65;300;30;395;0;0;0;0;0;0;0;0;0;395;Sitio Arqueológico
20260505;2008;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;12;Diciembre;1;Extranjeros;0;0;0;0;0;3400;93;0;3493;0;0;0;0;0;0;0;0;0;3493;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;01;Enero;0;Nacionales;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;4;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;01;Enero;1;Extranjeros;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;11;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;02;Febrero;0;Nacionales;0;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;7;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;02;Febrero;1;Extranjeros;0;0;0;0;0;29;0;0;29;0;0;0;0;0;0;0;0;0;29;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;03;Marzo;0;Nacionales;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;12;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;03;Marzo;1;Extranjeros;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;30;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;04;Abril;0;Nacionales;0;0;0;0;0;13;0;0;13;0;0;0;0;0;0;0;0;0;13;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;04;Abril;1;Extranjeros;0;0;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;05;Mayo;0;Nacionales;0;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;10;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;05;Mayo;1;Extranjeros;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;30;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;06;Junio;0;Nacionales;0;0;0;0;0;23;0;0;23;0;0;0;0;0;0;0;0;0;23;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;06;Junio;1;Extranjeros;0;0;0;0;0;31;0;0;31;0;0;0;0;0;0;0;0;0;31;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;07;Julio;0;Nacionales;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;12;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;07;Julio;1;Extranjeros;0;0;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;08;Agosto;0;Nacionales;0;0;0;0;0;64;0;0;64;0;0;0;0;0;0;0;0;0;64;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;08;Agosto;1;Extranjeros;0;0;0;0;0;38;0;0;38;0;0;0;0;0;0;0;0;0;38;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;09;Setiembre;0;Nacionales;0;0;0;0;0;24;0;0;24;0;0;0;0;0;0;0;0;0;24;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;09;Setiembre;1;Extranjeros;0;0;0;0;0;40;0;0;40;0;0;0;0;0;0;0;0;0;40;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;10;Octubre;0;Nacionales;0;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;15;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;10;Octubre;1;Extranjeros;0;0;0;0;0;77;0;0;77;0;0;0;0;0;0;0;0;0;77;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;11;Noviembre;0;Nacionales;0;0;0;0;0;7;117;0;124;0;0;0;0;0;0;0;0;0;124;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;11;Noviembre;1;Extranjeros;0;0;0;0;0;18;0;0;18;0;0;0;0;0;0;0;0;0;18;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;12;Diciembre;0;Nacionales;0;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;15;Sitio Arqueológico
20260505;2008;21;Puno;Monumento Arqueológico de Cutimbo;12;Diciembre;1;Extranjeros;0;0;0;0;0;31;0;0;31;0;0;0;0;0;0;0;0;0;31;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;01;Enero;0;Nacionales;0;0;0;0;0;357;319;0;676;0;0;0;0;0;0;0;0;0;676;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;01;Enero;1;Extranjeros;0;0;0;0;0;4168;0;0;4168;0;0;0;0;0;0;0;0;0;4168;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;02;Febrero;0;Nacionales;0;0;0;0;0;411;436;0;847;0;0;0;0;0;0;0;0;0;847;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;02;Febrero;1;Extranjeros;0;0;0;0;0;5164;0;0;5164;0;0;0;0;0;0;0;0;0;5164;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;03;Marzo;0;Nacionales;0;0;0;0;0;251;94;0;345;0;0;0;0;0;0;0;0;0;345;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;03;Marzo;1;Extranjeros;0;0;0;0;0;6143;0;0;6143;0;0;0;0;0;0;0;0;0;6143;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;04;Abril;0;Nacionales;0;0;0;0;0;183;199;0;382;0;0;0;0;0;0;0;0;0;382;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;04;Abril;1;Extranjeros;0;0;0;0;0;6533;0;0;6533;0;0;0;0;0;0;0;0;0;6533;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;05;Mayo;0;Nacionales;0;0;0;0;0;303;226;0;529;0;0;0;0;0;0;0;0;0;529;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;05;Mayo;1;Extranjeros;0;0;0;0;0;6802;0;0;6802;0;0;0;0;0;0;0;0;0;6802;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;06;Junio;0;Nacionales;0;0;0;0;0;264;269;0;533;0;0;0;0;0;0;0;0;0;533;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;06;Junio;1;Extranjeros;0;0;0;0;0;4751;0;0;4751;0;0;0;0;0;0;0;0;0;4751;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;07;Julio;0;Nacionales;0;0;0;0;0;454;365;0;819;0;0;0;0;0;0;0;0;0;819;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;07;Julio;1;Extranjeros;0;0;0;0;0;9441;0;0;9441;0;0;0;0;0;0;0;0;0;9441;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;08;Agosto;0;Nacionales;0;0;0;0;0;924;715;0;1639;0;0;0;0;0;0;0;0;0;1639;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;08;Agosto;1;Extranjeros;0;0;0;0;0;11313;0;0;11313;0;0;0;0;0;0;0;0;0;11313;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;09;Setiembre;0;Nacionales;0;0;0;0;0;720;936;0;1656;0;0;0;0;0;0;0;0;0;1656;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;09;Setiembre;1;Extranjeros;0;0;0;0;0;7740;0;0;7740;0;0;0;0;0;0;0;0;0;7740;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;10;Octubre;0;Nacionales;0;0;0;0;0;871;661;0;1532;0;0;0;0;0;0;0;0;0;1532;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;10;Octubre;1;Extranjeros;0;0;0;0;0;8694;0;0;8694;0;0;0;0;0;0;0;0;0;8694;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;11;Noviembre;0;Nacionales;0;0;0;0;0;800;554;0;1354;0;0;0;0;0;0;0;0;0;1354;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;11;Noviembre;1;Extranjeros;0;0;0;0;0;6008;0;0;6008;0;0;0;0;0;0;0;0;0;6008;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;12;Diciembre;0;Nacionales;0;0;0;0;0;389;1487;0;1876;0;0;0;0;0;0;0;0;0;1876;Sitio Arqueológico
20260505;2008;21;Puno;Sitio Arqueológico de Sillustani;12;Diciembre;1;Extranjeros;0;0;0;0;0;3174;0;0;3174;0;0;0;0;0;0;0;0;0;3174;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;01;Enero;0;Nacionales;0;0;0;0;0;341;246;145;732;0;0;0;0;0;0;0;0;0;732;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;01;Enero;1;Extranjeros;0;0;0;0;0;313;108;0;421;0;0;0;0;0;0;0;0;0;421;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;02;Febrero;0;Nacionales;0;0;0;0;0;293;194;145;632;0;0;0;0;0;0;0;0;0;632;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;02;Febrero;1;Extranjeros;0;0;0;0;0;189;119;10;318;0;0;0;0;0;0;0;0;0;318;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;03;Marzo;0;Nacionales;0;0;0;0;0;140;101;23;264;0;0;0;0;0;0;0;0;0;264;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;03;Marzo;1;Extranjeros;0;0;0;0;0;140;69;1;210;0;0;0;0;0;0;0;0;0;210;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;04;Abril;0;Nacionales;0;0;0;0;0;308;100;52;460;0;0;0;0;0;0;0;0;0;460;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;04;Abril;1;Extranjeros;0;0;0;0;0;232;76;6;314;0;0;0;0;0;0;0;0;0;314;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;05;Mayo;0;Nacionales;0;0;0;0;0;194;63;83;340;0;0;0;0;0;57;9;0;66;406;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;05;Mayo;1;Extranjeros;0;0;0;0;0;273;68;9;350;0;0;0;0;0;15;7;0;22;372;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;06;Junio;0;Nacionales;0;0;0;0;0;220;149;78;447;0;0;0;0;0;0;0;0;0;447;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;06;Junio;1;Extranjeros;0;0;0;0;0;237;82;6;325;0;0;0;0;0;0;0;0;0;325;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;07;Julio;0;Nacionales;0;0;0;0;0;1082;823;541;2446;0;0;0;0;0;0;0;0;0;2446;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;07;Julio;1;Extranjeros;0;0;0;0;0;576;234;12;822;0;0;0;0;0;0;0;0;0;822;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;08;Agosto;0;Nacionales;0;0;0;0;0;705;419;201;1325;0;0;0;0;0;0;0;0;0;1325;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;08;Agosto;1;Extranjeros;0;0;0;0;0;476;168;34;678;0;0;0;0;0;0;0;0;0;678;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;09;Setiembre;0;Nacionales;0;0;0;0;0;501;316;347;1164;0;0;0;0;0;0;0;0;0;1164;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;09;Setiembre;1;Extranjeros;0;0;0;0;0;265;87;0;352;0;0;0;0;0;0;0;0;0;352;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;10;Octubre;0;Nacionales;0;0;0;0;0;545;435;607;1587;0;0;0;0;0;0;0;0;0;1587;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;10;Octubre;1;Extranjeros;0;0;0;0;0;371;112;6;489;0;0;0;0;0;0;0;0;0;489;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;11;Noviembre;0;Nacionales;0;0;0;0;0;428;685;1283;2396;0;0;0;0;0;0;0;0;0;2396;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;11;Noviembre;1;Extranjeros;0;0;0;0;0;331;92;0;423;0;0;0;0;0;0;0;0;0;423;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;12;Diciembre;0;Nacionales;0;0;0;0;0;684;421;538;1643;0;0;0;0;0;0;0;0;0;1643;Sitio Arqueológico
20260505;2009;01;Amazonas;Zona Arqueológica Monumental Kuélap;12;Diciembre;1;Extranjeros;0;0;0;0;0;340;64;0;404;0;0;0;0;0;0;0;0;0;404;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;01;Enero;0;Nacionales;0;0;0;0;0;990;0;0;990;0;0;0;0;0;0;0;0;0;990;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;01;Enero;1;Extranjeros;0;0;0;0;0;3792;0;0;3792;0;0;0;0;0;0;0;0;0;3792;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;02;Febrero;0;Nacionales;0;0;0;0;0;199;0;0;199;0;0;0;0;0;0;0;0;0;199;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;02;Febrero;1;Extranjeros;0;0;0;0;0;3505;0;0;3505;0;0;0;0;0;0;0;0;0;3505;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;03;Marzo;0;Nacionales;0;0;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;03;Marzo;1;Extranjeros;0;0;0;0;0;3810;0;0;3810;0;0;0;0;0;0;0;0;0;3810;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;04;Abril;0;Nacionales;0;0;0;0;0;1259;0;0;1259;0;0;0;0;0;0;0;0;0;1259;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;04;Abril;1;Extranjeros;0;0;0;0;0;3408;0;0;3408;0;0;0;0;0;0;0;0;0;3408;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;05;Mayo;0;Nacionales;0;0;0;0;0;958;0;0;958;0;0;0;0;0;0;0;0;0;958;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;05;Mayo;1;Extranjeros;0;0;0;0;0;2709;0;0;2709;0;0;0;0;0;0;0;0;0;2709;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;06;Junio;0;Nacionales;0;0;0;0;0;1102;0;0;1102;0;0;0;0;0;0;0;0;0;1102;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;06;Junio;1;Extranjeros;0;0;0;0;0;3414;0;0;3414;0;0;0;0;0;0;0;0;0;3414;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;07;Julio;0;Nacionales;0;0;0;0;0;2896;0;0;2896;0;0;0;0;0;0;0;0;0;2896;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;07;Julio;1;Extranjeros;0;0;0;0;0;3713;0;0;3713;0;0;0;0;0;0;0;0;0;3713;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;08;Agosto;0;Nacionales;0;0;0;0;0;2589;0;0;2589;0;0;0;0;0;0;0;0;0;2589;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;08;Agosto;1;Extranjeros;0;0;0;0;0;3044;0;0;3044;0;0;0;0;0;0;0;0;0;3044;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;09;Setiembre;0;Nacionales;0;0;0;0;0;1500;0;1737;3237;0;0;0;0;0;0;0;0;0;3237;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;09;Setiembre;1;Extranjeros;0;0;0;0;0;2200;0;0;2200;0;0;0;0;0;0;0;0;0;2200;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;10;Octubre;0;Nacionales;0;0;0;0;0;1800;0;1500;3300;0;0;0;0;0;0;0;0;0;3300;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;10;Octubre;1;Extranjeros;0;0;0;0;0;2021;0;0;2021;0;0;0;0;0;0;0;0;0;2021;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;11;Noviembre;0;Nacionales;0;0;0;0;0;2029;0;0;2029;0;0;0;0;0;0;0;0;0;2029;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;11;Noviembre;1;Extranjeros;0;0;0;0;0;3416;0;0;3416;0;0;0;0;0;0;0;0;0;3416;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;12;Diciembre;0;Nacionales;0;0;0;0;0;1225;0;0;1225;0;0;0;0;0;0;0;0;0;1225;Sitio Arqueológico
20260505;2009;11;Ica;Reserva Arqueológica Líneas y Geoglifos de Nazca;12;Diciembre;1;Extranjeros;0;0;0;0;0;2136;0;0;2136;0;0;0;0;0;0;0;0;0;2136;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;01;Enero;0;Nacionales;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;11;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;01;Enero;1;Extranjeros;0;0;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;02;Febrero;0;Nacionales;0;0;0;0;0;32;9;0;41;0;0;0;0;0;0;0;0;0;41;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;02;Febrero;1;Extranjeros;0;0;0;0;0;29;0;0;29;0;0;0;0;0;0;0;0;0;29;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;03;Marzo;0;Nacionales;0;0;0;0;0;12;8;0;20;0;0;0;0;0;0;0;0;0;20;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;03;Marzo;1;Extranjeros;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;11;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;04;Abril;0;Nacionales;0;0;0;0;0;15;36;0;51;0;0;0;0;0;0;0;0;0;51;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;04;Abril;1;Extranjeros;0;0;0;0;0;37;0;0;37;0;0;0;0;0;0;0;0;0;37;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;05;Mayo;0;Nacionales;0;0;0;0;0;15;4;0;19;0;0;0;0;0;0;0;0;0;19;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;05;Mayo;1;Extranjeros;0;0;0;0;0;31;0;0;31;0;0;0;0;0;0;0;0;0;31;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;06;Junio;0;Nacionales;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;3;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;06;Junio;1;Extranjeros;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;30;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;07;Julio;0;Nacionales;0;0;0;0;0;16;35;0;51;0;0;0;0;0;0;0;0;0;51;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;07;Julio;1;Extranjeros;0;0;0;0;0;51;0;0;51;0;0;0;0;0;0;0;0;0;51;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;08;Agosto;0;Nacionales;0;0;0;0;0;5;10;0;15;0;0;0;0;0;0;0;0;0;15;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;08;Agosto;1;Extranjeros;0;0;0;0;0;43;0;0;43;0;0;0;0;0;0;0;0;0;43;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;09;Setiembre;0;Nacionales;0;0;0;0;0;9;5;0;14;0;0;0;0;0;0;0;0;0;14;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;09;Setiembre;1;Extranjeros;0;0;0;0;0;49;0;0;49;0;0;0;0;0;0;0;0;0;49;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;10;Octubre;0;Nacionales;0;0;0;0;0;11;20;0;31;0;0;0;0;0;0;0;0;0;31;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;10;Octubre;1;Extranjeros;0;0;0;0;0;45;0;0;45;0;0;0;0;0;0;0;0;0;45;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;11;Noviembre;0;Nacionales;0;0;0;0;0;6;14;0;20;0;0;0;0;0;0;0;0;0;20;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;11;Noviembre;1;Extranjeros;0;0;0;0;0;43;0;0;43;0;0;0;0;0;0;0;0;0;43;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;12;Diciembre;0;Nacionales;0;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;7;Sitio Arqueológico
20260505;2009;21;Puno;Monumento Arqueológico de Cutimbo;12;Diciembre;1;Extranjeros;0;0;0;0;0;23;0;0;23;0;0;0;0;0;0;0;0;0;23;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;01;Enero;0;Nacionales;0;0;0;0;0;378;341;0;719;0;0;0;0;0;0;0;0;0;719;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;01;Enero;1;Extranjeros;0;0;0;0;0;3126;0;0;3126;0;0;0;0;0;0;0;0;0;3126;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;02;Febrero;0;Nacionales;0;0;0;0;0;645;375;0;1020;0;0;0;0;0;0;0;0;0;1020;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;02;Febrero;1;Extranjeros;0;0;0;0;0;3212;0;0;3212;0;0;0;0;0;0;0;0;0;3212;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;03;Marzo;0;Nacionales;0;0;0;0;0;324;186;0;510;0;0;0;0;0;0;0;0;0;510;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;03;Marzo;1;Extranjeros;0;0;0;0;0;4355;0;0;4355;0;0;0;0;0;0;0;0;0;4355;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;04;Abril;0;Nacionales;0;0;0;0;0;718;217;0;935;0;0;0;0;0;0;0;0;0;935;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;04;Abril;1;Extranjeros;0;0;0;0;0;4562;0;0;4562;0;0;0;0;0;0;0;0;0;4562;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;05;Mayo;0;Nacionales;0;0;0;0;0;707;248;0;955;0;0;0;0;0;0;0;0;0;955;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;05;Mayo;1;Extranjeros;0;0;0;0;0;4226;0;0;4226;0;0;0;0;0;0;0;0;0;4226;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;06;Junio;0;Nacionales;0;0;0;0;0;475;165;0;640;0;0;0;0;0;0;0;0;0;640;Sitio Arqueológico
20260505;2009;21;Puno;Sitio Arqueológico de Sillustani;06;Junio;1;Extranjeros;0;0;0;0;0;3537;0;0;3537;0;0;0;0;0;0;0;0;0;3537;Sitio Arqueológico
